157242/2900;14;6978
157242/2900;14;6971
157242/2900;14;6973
157242/2900;14;6976
157242/2900;14;6979
157242/2900;14;6975
157242/2900;14;6977
157242/2900;14;6980
159055/9989;20;9584
159055/9989;20;9582
159055/9989;20;9588
159055/9989;20;9581
159055/9989;20;9583
159055/9989;20;9586
159055/9989;20;9589
159055/9989;20;9585
159055/9989;20;9587
159055/9989;20;9590
159380/4962;5;2414
159380/4962;5;2412
159380/4962;5;2418
159380/4962;5;2411
159380/4962;5;2413
159380/4962;5;2416
159380/4962;5;2419
159380/4962;5;2415
159380/4962;5;2417
159380/4962;5;2420
159449/2063;6;2994
159449/2063;6;2992
159449/2063;6;2998
159449/2063;6;2991
159449/2063;6;2993
159449/2063;6;2996
159449/2063;6;2999
159449/2063;6;2995
159449/2063;6;2997
159449/2063;6;3000
160564/7953;19;9444
160564/7953;19;9442
160564/7953;19;9448
160564/7953;19;9441
160564/7953;19;9443
160564/7953;19;9446
160564/7953;19;9449
160564/7953;19;9445
160564/7953;19;9447
160564/7953;19;9450
161530/4702;14;6984
161530/4702;14;6982
161530/4702;14;6988
161530/4702;14;6981
161530/4702;14;6983
161530/4702;14;6986
161530/4702;14;6989
161530/4702;14;6985
161530/4702;14;6987
161530/4702;14;6990
161763/5740;4;1704
161763/5740;4;1702
161763/5740;4;1708
161763/5740;4;1701
161763/5740;4;1703
161763/5740;4;1706
161763/5740;4;1709
161763/5740;4;1705
161763/5740;4;1707
161763/5740;4;1710
162004/1121;12;5864
162004/1121;12;5862
162004/1121;12;5868
162004/1121;12;5861
162004/1121;12;5863
162004/1121;12;5866
162004/1121;12;5869
162004/1121;12;5865
162004/1121;12;5867
162004/1121;12;5870
163450/5425;14;6774
163450/5425;14;6772
163450/5425;14;6778
163450/5425;14;6771
163450/5425;14;6773
163450/5425;14;6776
163450/5425;14;6779
163450/5425;14;6775
163450/5425;14;6777
163450/5425;14;6780
166468/2342;17;8234
166468/2342;17;8232
166468/2342;17;8238
166468/2342;17;8231
166468/2342;17;8233
166468/2342;17;8236
166468/2342;17;8239
166468/2342;17;8235
166468/2342;17;8237
166468/2342;17;8240
167287/3772;14;6804
167287/3772;14;6802
167287/3772;14;6808
167287/3772;14;6801
167287/3772;14;6803
167287/3772;14;6806
167287/3772;14;6809
167287/3772;14;6805
167287/3772;14;6807
167287/3772;14;6810
167591/2326;7;3234
167591/2326;7;3232
167591/2326;7;3238
167591/2326;7;3231
167591/2326;7;3233
167591/2326;7;3236
167591/2326;7;3239
167591/2326;7;3235
167591/2326;7;3237
167591/2326;7;3240
168492/6657;6;2614
168492/6657;6;2612
168492/6657;6;2618
168492/6657;6;2611
168492/6657;6;2613
168492/6657;6;2616
168492/6657;6;2619
168492/6657;6;2615
168492/6657;6;2617
168492/6657;6;2620
170085/8868;16;7904
170085/8868;16;7902
170085/8868;16;7908
170085/8868;16;7901
170085/8868;16;7903
170085/8868;16;7906
170085/8868;16;7909
170085/8868;16;7905
170085/8868;16;7907
170085/8868;16;7910
170785/4554;14;6894
170785/4554;14;6892
170785/4554;14;6898
170785/4554;14;6891
170785/4554;14;6893
170785/4554;14;6896
170785/4554;14;6899
170785/4554;14;6895
170785/4554;14;6897
170785/4554;14;6900
171167/8767;18;8714
171167/8767;18;8712
171167/8767;18;8718
171167/8767;18;8711
171167/8767;18;8713
171167/8767;18;8716
171167/8767;18;8719
171167/8767;18;8715
171167/8767;18;8717
171167/8767;18;8720
171738/3057;12;5544
171738/3057;12;5542
171738/3057;12;5548
171738/3057;12;5541
171738/3057;12;5543
171738/3057;12;5546
171738/3057;12;5549
171738/3057;12;5545
171738/3057;12;5547
171738/3057;12;5550
172501/9534;3;1164
172501/9534;3;1162
172501/9534;3;1168
172501/9534;3;1161
172501/9534;3;1163
172501/9534;3;1166
172501/9534;3;1169
172501/9534;3;1165
172501/9534;3;1167
172501/9534;3;1170
172943/8101;9;4484
172943/8101;9;4482
172943/8101;9;4488
172943/8101;9;4481
172943/8101;9;4483
172943/8101;9;4486
172943/8101;9;4489
172943/8101;9;4485
172943/8101;9;4487
172943/8101;9;4490
173501/5939;19;9374
173501/5939;19;9372
173501/5939;19;9378
173501/5939;19;9371
173501/5939;19;9373
173501/5939;19;9376
173501/5939;19;9379
173501/5939;19;9375
173501/5939;19;9377
173501/5939;19;9380
174767/8006;10;4804
174767/8006;10;4802
174767/8006;10;4808
174767/8006;10;4801
174767/8006;10;4803
174767/8006;10;4806
174767/8006;10;4809
174767/8006;10;4805
174767/8006;10;4807
174767/8006;10;4810
175349/2248;5;2364
175349/2248;5;2362
175349/2248;5;2368
175349/2248;5;2361
175349/2248;5;2363
175349/2248;5;2366
175349/2248;5;2369
175349/2248;5;2365
175349/2248;5;2367
175349/2248;5;2370
176716/1080;17;8104
176716/1080;17;8102
176716/1080;17;8108
176716/1080;17;8101
176716/1080;17;8103
176716/1080;17;8106
176716/1080;17;8109
176716/1080;17;8105
176716/1080;17;8107
176716/1080;17;8110
176917/2130;9;4404
176917/2130;9;4402
176917/2130;9;4408
176917/2130;9;4401
176917/2130;9;4403
176917/2130;9;4406
176917/2130;9;4409
176917/2130;9;4405
176917/2130;9;4407
176917/2130;9;4410
177090/8722;11;5214
177090/8722;11;5212
177090/8722;11;5218
177090/8722;11;5211
177090/8722;11;5213
177090/8722;11;5216
177090/8722;11;5219
177090/8722;11;5215
177090/8722;11;5217
177090/8722;11;5220
177402/7887;19;9234
177402/7887;19;9232
177402/7887;19;9238
177402/7887;19;9231
177402/7887;19;9233
177402/7887;19;9236
177402/7887;19;9239
177402/7887;19;9235
177402/7887;19;9237
177402/7887;19;9240
177716/5369;2;414
177716/5369;2;412
177716/5369;2;418
177716/5369;2;411
177716/5369;2;413
177716/5369;2;416
177716/5369;2;419
177716/5369;2;415
177716/5369;2;417
177716/5369;2;420
177883/8330;8;3554
177883/8330;8;3552
177883/8330;8;3558
177883/8330;8;3551
177883/8330;8;3553
177883/8330;8;3556
177883/8330;8;3559
177883/8330;8;3555
177883/8330;8;3557
177883/8330;8;3560
178319/9368;16;7844
178319/9368;16;7842
178319/9368;16;7848
178319/9368;16;7841
178319/9368;16;7843
178319/9368;16;7846
178319/9368;16;7849
178319/9368;16;7845
178319/9368;16;7847
178319/9368;16;7850
178394/5265;7;3404
178394/5265;7;3402
178394/5265;7;3408
178394/5265;7;3401
178394/5265;7;3403
178394/5265;7;3406
178394/5265;7;3409
178394/5265;7;3405
178394/5265;7;3407
178394/5265;7;3410
180679/5775;11;5264
180679/5775;11;5262
180679/5775;11;5268
180679/5775;11;5261
180679/5775;11;5263
180679/5775;11;5266
180679/5775;11;5269
180679/5775;11;5265
180679/5775;11;5267
180679/5775;11;5270
182611/4221;6;2884
182611/4221;6;2882
182611/4221;6;2888
182611/4221;6;2881
182611/4221;6;2883
182611/4221;6;2886
182611/4221;6;2889
182611/4221;6;2885
182611/4221;6;2887
182611/4221;6;2890
182784/1246;13;6354
182784/1246;13;6352
182784/1246;13;6358
182784/1246;13;6351
182784/1246;13;6353
182784/1246;13;6356
182784/1246;13;6359
182784/1246;13;6355
182784/1246;13;6357
182784/1246;13;6360
182845/7057;10;4954
182845/7057;10;4952
182845/7057;10;4958
182845/7057;10;4951
182845/7057;10;4953
182845/7057;10;4956
182845/7057;10;4959
182845/7057;10;4955
182845/7057;10;4957
182845/7057;10;4960
183243/5939;15;7274
183243/5939;15;7272
183243/5939;15;7278
183243/5939;15;7271
183243/5939;15;7273
183243/5939;15;7276
183243/5939;15;7279
183243/5939;15;7275
183243/5939;15;7277
183243/5939;15;7280
183389/6320;10;4674
183389/6320;10;4672
183389/6320;10;4678
183389/6320;10;4671
183389/6320;10;4673
183389/6320;10;4676
183389/6320;10;4679
183389/6320;10;4675
183389/6320;10;4677
183389/6320;10;4680
183667/1118;15;7054
183667/1118;15;7052
183667/1118;15;7058
183667/1118;15;7051
183667/1118;15;7053
183667/1118;15;7056
183667/1118;15;7059
183667/1118;15;7055
183667/1118;15;7057
183667/1118;15;7060
185151/5842;20;9504
185151/5842;20;9502
185151/5842;20;9508
185151/5842;20;9501
185151/5842;20;9503
185151/5842;20;9506
185151/5842;20;9509
185151/5842;20;9505
185151/5842;20;9507
185151/5842;20;9510
185295/3179;17;8074
185295/3179;17;8072
185295/3179;17;8078
185295/3179;17;8071
185295/3179;17;8073
185295/3179;17;8076
185295/3179;17;8079
185295/3179;17;8075
185295/3179;17;8077
185295/3179;17;8080
185658/4316;20;9584
185658/4316;20;9582
185658/4316;20;9588
185658/4316;20;9581
185658/4316;20;9583
185658/4316;20;9586
185658/4316;20;9589
185658/4316;20;9585
185658/4316;20;9587
185658/4316;20;9590
186581/8309;9;4414
186581/8309;9;4412
186581/8309;9;4418
186581/8309;9;4411
186581/8309;9;4413
186581/8309;9;4416
186581/8309;9;4419
186581/8309;9;4415
186581/8309;9;4417
186581/8309;9;4420
187689/7720;13;6404
187689/7720;13;6402
187689/7720;13;6408
187689/7720;13;6401
187689/7720;13;6403
187689/7720;13;6406
187689/7720;13;6409
187689/7720;13;6405
187689/7720;13;6407
187689/7720;13;6410
187924/8384;14;6654
187924/8384;14;6652
187924/8384;14;6658
187924/8384;14;6651
187924/8384;14;6653
187924/8384;14;6656
187924/8384;14;6659
187924/8384;14;6655
187924/8384;14;6657
187924/8384;14;6660
189450/2881;15;7454
189450/2881;15;7452
189450/2881;15;7458
189450/2881;15;7451
189450/2881;15;7453
189450/2881;15;7456
189450/2881;15;7459
189450/2881;15;7455
189450/2881;15;7457
189450/2881;15;7460
190535/4631;7;3384
190535/4631;7;3382
190535/4631;7;3388
190535/4631;7;3381
190535/4631;7;3383
190535/4631;7;3386
190535/4631;7;3389
190535/4631;7;3385
190535/4631;7;3387
190535/4631;7;3390
190589/4362;8;3514
190589/4362;8;3512
190589/4362;8;3518
190589/4362;8;3511
190589/4362;8;3513
190589/4362;8;3516
190589/4362;8;3519
190589/4362;8;3515
190589/4362;8;3517
190589/4362;8;3520
191087/9376;12;5984
191087/9376;12;5982
191087/9376;12;5988
191087/9376;12;5981
191087/9376;12;5983
191087/9376;12;5986
191087/9376;12;5989
191087/9376;12;5985
191087/9376;12;5987
191087/9376;12;5990
191526/9277;10;4854
191526/9277;10;4852
191526/9277;10;4858
191526/9277;10;4851
191526/9277;10;4853
191526/9277;10;4856
191526/9277;10;4859
191526/9277;10;4855
191526/9277;10;4857
191526/9277;10;4860
193386/6483;8;3574
193386/6483;8;3572
193386/6483;8;3578
193386/6483;8;3571
193386/6483;8;3573
193386/6483;8;3576
193386/6483;8;3579
193386/6483;8;3575
193386/6483;8;3577
193386/6483;8;3580
193529/7459;12;5554
193529/7459;12;5552
193529/7459;12;5558
193529/7459;12;5551
193529/7459;12;5553
193529/7459;12;5556
193529/7459;12;5559
193529/7459;12;5555
193529/7459;12;5557
193529/7459;12;5560
194501/7674;3;1134
194501/7674;3;1132
194501/7674;3;1138
194501/7674;3;1131
194501/7674;3;1133
194501/7674;3;1136
194501/7674;3;1139
194501/7674;3;1135
194501/7674;3;1137
194501/7674;3;1140
194765/4448;4;1904
194765/4448;4;1902
194765/4448;4;1908
194765/4448;4;1901
194765/4448;4;1903
194765/4448;4;1906
194765/4448;4;1909
194765/4448;4;1905
194765/4448;4;1907
194765/4448;4;1910
196358/8178;3;1004
196358/8178;3;1002
196358/8178;3;1008
196358/8178;3;1001
196358/8178;3;1003
196358/8178;3;1006
196358/8178;3;1009
196358/8178;3;1005
196358/8178;3;1007
196358/8178;3;1010
196807/2573;9;4224
196807/2573;9;4222
196807/2573;9;4228
196807/2573;9;4221
196807/2573;9;4223
196807/2573;9;4226
196807/2573;9;4229
196807/2573;9;4225
196807/2573;9;4227
196807/2573;9;4230
197585/4720;17;8464
197585/4720;17;8462
197585/4720;17;8468
197585/4720;17;8461
197585/4720;17;8463
197585/4720;17;8466
197585/4720;17;8469
197585/4720;17;8465
197585/4720;17;8467
197585/4720;17;8470
197688/7823;13;6244
197688/7823;13;6242
197688/7823;13;6248
197688/7823;13;6241
197688/7823;13;6243
197688/7823;13;6246
197688/7823;13;6249
197688/7823;13;6245
197688/7823;13;6247
197688/7823;13;6250
198081/9846;19;9314
198081/9846;19;9312
198081/9846;19;9318
198081/9846;19;9311
198081/9846;19;9313
198081/9846;19;9316
198081/9846;19;9319
198081/9846;19;9315
198081/9846;19;9317
198081/9846;19;9320
199699/4241;17;8434
199699/4241;17;8432
199699/4241;17;8438
199699/4241;17;8431
199699/4241;17;8433
199699/4241;17;8436
199699/4241;17;8439
199699/4241;17;8435
199699/4241;17;8437
199699/4241;17;8440
200185/7931;14;6704
200185/7931;14;6702
200185/7931;14;6708
200185/7931;14;6701
200185/7931;14;6703
200185/7931;14;6706
200185/7931;14;6709
200185/7931;14;6705
200185/7931;14;6707
200185/7931;14;6710
201671/8730;10;4954
201671/8730;10;4952
201671/8730;10;4958
201671/8730;10;4951
201671/8730;10;4953
201671/8730;10;4956
201671/8730;10;4959
201671/8730;10;4955
201671/8730;10;4957
201671/8730;10;4960
201768/2684;16;7754
201768/2684;16;7752
201768/2684;16;7758
201768/2684;16;7751
201768/2684;16;7753
201768/2684;16;7756
201768/2684;16;7759
201768/2684;16;7755
201768/2684;16;7757
201768/2684;16;7760
203354/8851;14;6924
203354/8851;14;6922
203354/8851;14;6928
203354/8851;14;6921
203354/8851;14;6923
203354/8851;14;6926
203354/8851;14;6929
203354/8851;14;6925
203354/8851;14;6927
203354/8851;14;6930
205834/6876;15;7294
205834/6876;15;7292
205834/6876;15;7298
205834/6876;15;7291
205834/6876;15;7293
205834/6876;15;7296
205834/6876;15;7299
205834/6876;15;7295
205834/6876;15;7297
205834/6876;15;7300
206311/1464;8;3774
206311/1464;8;3772
206311/1464;8;3778
206311/1464;8;3771
206311/1464;8;3773
206311/1464;8;3776
206311/1464;8;3779
206311/1464;8;3775
206311/1464;8;3777
206311/1464;8;3780
206451/5143;8;3794
206451/5143;8;3792
206451/5143;8;3798
206451/5143;8;3791
206451/5143;8;3793
206451/5143;8;3796
206451/5143;8;3799
206451/5143;8;3795
206451/5143;8;3797
206451/5143;8;3800
207806/8279;18;8874
207806/8279;18;8872
207806/8279;18;8878
207806/8279;18;8871
207806/8279;18;8873
207806/8279;18;8876
207806/8279;18;8879
207806/8279;18;8875
207806/8279;18;8877
207806/8279;18;8880
207890/7018;16;7994
207890/7018;16;7992
207890/7018;16;7998
207890/7018;16;7991
207890/7018;16;7993
207890/7018;16;7996
207890/7018;16;7999
207890/7018;16;7995
207890/7018;16;7997
207890/7018;16;8000
209065/5387;16;7964
209065/5387;16;7962
209065/5387;16;7968
209065/5387;16;7961
209065/5387;16;7963
209065/5387;16;7966
209065/5387;16;7969
209065/5387;16;7965
209065/5387;16;7967
209065/5387;16;7970
209515/3240;11;5184
209515/3240;11;5182
209515/3240;11;5188
209515/3240;11;5181
209515/3240;11;5183
209515/3240;11;5186
209515/3240;11;5189
209515/3240;11;5185
209515/3240;11;5187
209515/3240;11;5190
210399/3596;14;6924
210399/3596;14;6922
210399/3596;14;6928
210399/3596;14;6921
210399/3596;14;6923
210399/3596;14;6926
210399/3596;14;6929
210399/3596;14;6925
210399/3596;14;6927
210399/3596;14;6930
211799/9380;17;8484
211799/9380;17;8482
211799/9380;17;8488
211799/9380;17;8481
211799/9380;17;8483
211799/9380;17;8486
211799/9380;17;8489
211799/9380;17;8485
211799/9380;17;8487
211799/9380;17;8490
214372/8235;16;7714
214372/8235;16;7712
214372/8235;16;7718
214372/8235;16;7711
214372/8235;16;7713
214372/8235;16;7716
214372/8235;16;7719
214372/8235;16;7715
214372/8235;16;7717
214372/8235;16;7720
214993/6554;12;5844
214993/6554;12;5842
214993/6554;12;5848
214993/6554;12;5841
214993/6554;12;5843
214993/6554;12;5846
214993/6554;12;5849
214993/6554;12;5845
214993/6554;12;5847
214993/6554;12;5850
218084/1315;20;9844
218084/1315;20;9842
218084/1315;20;9848
218084/1315;20;9841
218084/1315;20;9843
218084/1315;20;9846
218084/1315;20;9849
218084/1315;20;9845
218084/1315;20;9847
218084/1315;20;9850
218573/3311;17;8224
218573/3311;17;8222
218573/3311;17;8228
218573/3311;17;8221
218573/3311;17;8223
218573/3311;17;8226
218573/3311;17;8229
218573/3311;17;8225
218573/3311;17;8227
218573/3311;17;8230
220436/5394;16;7864
220436/5394;16;7862
220436/5394;16;7868
220436/5394;16;7861
220436/5394;16;7863
220436/5394;16;7866
220436/5394;16;7869
220436/5394;16;7865
220436/5394;16;7867
220436/5394;16;7870
220687/2732;19;9174
220687/2732;19;9172
220687/2732;19;9178
220687/2732;19;9171
220687/2732;19;9173
220687/2732;19;9176
220687/2732;19;9179
220687/2732;19;9175
220687/2732;19;9177
220687/2732;19;9180
221333/1715;17;8414
221333/1715;17;8412
221333/1715;17;8418
221333/1715;17;8411
221333/1715;17;8413
221333/1715;17;8416
221333/1715;17;8419
221333/1715;17;8415
221333/1715;17;8417
221333/1715;17;8420
221847/6966;20;9774
221847/6966;20;9772
221847/6966;20;9778
221847/6966;20;9771
221847/6966;20;9773
221847/6966;20;9776
221847/6966;20;9779
221847/6966;20;9775
221847/6966;20;9777
221847/6966;20;9780
222799/3733;19;9444
222799/3733;19;9442
222799/3733;19;9448
222799/3733;19;9441
222799/3733;19;9443
222799/3733;19;9446
222799/3733;19;9449
222799/3733;19;9445
222799/3733;19;9447
222799/3733;19;9450
224004/2252;2;624
224004/2252;2;622
224004/2252;2;628
224004/2252;2;621
224004/2252;2;623
224004/2252;2;626
224004/2252;2;629
224004/2252;2;625
224004/2252;2;627
224004/2252;2;630
225141/2773;20;9584
225141/2773;20;9582
225141/2773;20;9588
225141/2773;20;9581
225141/2773;20;9583
225141/2773;20;9586
225141/2773;20;9589
225141/2773;20;9585
225141/2773;20;9587
225141/2773;20;9590
225185/1696;13;6294
225185/1696;13;6292
225185/1696;13;6298
225185/1696;13;6291
225185/1696;13;6293
225185/1696;13;6296
225185/1696;13;6299
225185/1696;13;6295
225185/1696;13;6297
225185/1696;13;6300
226407/4179;13;6444
226407/4179;13;6442
226407/4179;13;6448
226407/4179;13;6441
226407/4179;13;6443
226407/4179;13;6446
226407/4179;13;6449
226407/4179;13;6445
226407/4179;13;6447
226407/4179;13;6450
226794/7218;20;9794
226794/7218;20;9792
226794/7218;20;9798
226794/7218;20;9791
226794/7218;20;9793
226794/7218;20;9796
226794/7218;20;9799
226794/7218;20;9795
226794/7218;20;9797
226794/7218;20;9800
227156/7414;2;934
227156/7414;2;932
227156/7414;2;938
227156/7414;2;931
227156/7414;2;933
227156/7414;2;936
227156/7414;2;939
227156/7414;2;935
227156/7414;2;937
227156/7414;2;940
227320/9030;9;4264
227320/9030;9;4262
227320/9030;9;4268
227320/9030;9;4261
227320/9030;9;4263
227320/9030;9;4266
227320/9030;9;4269
227320/9030;9;4265
227320/9030;9;4267
227320/9030;9;4270
229273/5312;11;5014
229273/5312;11;5012
229273/5312;11;5018
229273/5312;11;5011
229273/5312;11;5013
229273/5312;11;5016
229273/5312;11;5019
229273/5312;11;5015
229273/5312;11;5017
229273/5312;11;5020
229879/3623;9;4364
229879/3623;9;4362
229879/3623;9;4368
229879/3623;9;4361
229879/3623;9;4363
229879/3623;9;4366
229879/3623;9;4369
229879/3623;9;4365
229879/3623;9;4367
229879/3623;9;4370
230970/2397;17;8224
230970/2397;17;8222
230970/2397;17;8228
230970/2397;17;8221
230970/2397;17;8223
230970/2397;17;8226
230970/2397;17;8229
230970/2397;17;8225
230970/2397;17;8227
230970/2397;17;8230
231647/5544;20;9994
231647/5544;20;9992
231647/5544;20;9998
231647/5544;20;9991
231647/5544;20;9993
231647/5544;20;9996
231647/5544;20;9999
231647/5544;20;9995
231647/5544;20;9997
231647/5544;20;10000
233545/4110;18;8794
233545/4110;18;8792
233545/4110;18;8798
233545/4110;18;8791
233545/4110;18;8793
233545/4110;18;8796
233545/4110;18;8799
233545/4110;18;8795
233545/4110;18;8797
233545/4110;18;8800
234181/4483;17;8454
234181/4483;17;8452
234181/4483;17;8458
234181/4483;17;8451
234181/4483;17;8453
234181/4483;17;8456
234181/4483;17;8459
234181/4483;17;8455
234181/4483;17;8457
234181/4483;17;8460
234430/3950;4;1744
234430/3950;4;1742
234430/3950;4;1748
234430/3950;4;1741
234430/3950;4;1743
234430/3950;4;1746
234430/3950;4;1749
234430/3950;4;1745
234430/3950;4;1747
234430/3950;4;1750
235591/2803;17;8374
235591/2803;17;8372
235591/2803;17;8378
235591/2803;17;8371
235591/2803;17;8373
235591/2803;17;8376
235591/2803;17;8379
235591/2803;17;8375
235591/2803;17;8377
235591/2803;17;8380
236620/7977;13;6394
236620/7977;13;6392
236620/7977;13;6398
236620/7977;13;6391
236620/7977;13;6393
236620/7977;13;6396
236620/7977;13;6399
236620/7977;13;6395
236620/7977;13;6397
236620/7977;13;6400
236913/8383;14;6564
236913/8383;14;6562
236913/8383;14;6568
236913/8383;14;6561
236913/8383;14;6563
236913/8383;14;6566
236913/8383;14;6569
236913/8383;14;6565
236913/8383;14;6567
236913/8383;14;6570
237783/7086;18;8844
237783/7086;18;8842
237783/7086;18;8848
237783/7086;18;8841
237783/7086;18;8843
237783/7086;18;8846
237783/7086;18;8849
237783/7086;18;8845
237783/7086;18;8847
237783/7086;18;8850
237837/5264;11;5244
237837/5264;11;5242
237837/5264;11;5248
237837/5264;11;5241
237837/5264;11;5243
237837/5264;11;5246
237837/5264;11;5249
237837/5264;11;5245
237837/5264;11;5247
237837/5264;11;5250
238213/4951;15;7034
238213/4951;15;7032
238213/4951;15;7038
238213/4951;15;7031
238213/4951;15;7033
238213/4951;15;7036
238213/4951;15;7039
238213/4951;15;7035
238213/4951;15;7037
238213/4951;15;7040
238277/7062;8;3514
238277/7062;8;3512
238277/7062;8;3518
238277/7062;8;3511
238277/7062;8;3513
238277/7062;8;3516
238277/7062;8;3519
238277/7062;8;3515
238277/7062;8;3517
238277/7062;8;3520
238417/1602;6;2754
238417/1602;6;2752
238417/1602;6;2758
238417/1602;6;2751
238417/1602;6;2753
238417/1602;6;2756
238417/1602;6;2759
238417/1602;6;2755
238417/1602;6;2757
238417/1602;6;2760
238822/2859;9;4294
238822/2859;9;4292
238822/2859;9;4298
238822/2859;9;4291
238822/2859;9;4293
238822/2859;9;4296
238822/2859;9;4299
238822/2859;9;4295
238822/2859;9;4297
238822/2859;9;4300
239420/6009;5;2164
239420/6009;5;2162
239420/6009;5;2168
239420/6009;5;2161
239420/6009;5;2163
239420/6009;5;2166
239420/6009;5;2169
239420/6009;5;2165
239420/6009;5;2167
239420/6009;5;2170
240483/8219;19;9474
240483/8219;19;9472
240483/8219;19;9478
240483/8219;19;9471
240483/8219;19;9473
240483/8219;19;9476
240483/8219;19;9479
240483/8219;19;9475
240483/8219;19;9477
240483/8219;19;9480
240879/5573;12;5894
240879/5573;12;5892
240879/5573;12;5898
240879/5573;12;5891
240879/5573;12;5893
240879/5573;12;5896
240879/5573;12;5899
240879/5573;12;5895
240879/5573;12;5897
240879/5573;12;5900
242476/9385;8;3854
242476/9385;8;3852
242476/9385;8;3858
242476/9385;8;3851
242476/9385;8;3853
242476/9385;8;3856
242476/9385;8;3859
242476/9385;8;3855
242476/9385;8;3857
242476/9385;8;3860
243185/3700;7;3114
243185/3700;7;3112
243185/3700;7;3118
243185/3700;7;3111
243185/3700;7;3113
243185/3700;7;3116
243185/3700;7;3119
243185/3700;7;3115
243185/3700;7;3117
243185/3700;7;3120
243327/2305;8;3714
243327/2305;8;3712
243327/2305;8;3718
243327/2305;8;3711
243327/2305;8;3713
243327/2305;8;3716
243327/2305;8;3719
243327/2305;8;3715
243327/2305;8;3717
243327/2305;8;3720
244992/2093;14;6724
244992/2093;14;6722
244992/2093;14;6728
244992/2093;14;6721
244992/2093;14;6723
244992/2093;14;6726
244992/2093;14;6729
244992/2093;14;6725
244992/2093;14;6727
244992/2093;14;6730
245675/3084;11;5484
245675/3084;11;5482
245675/3084;11;5488
245675/3084;11;5481
245675/3084;11;5483
245675/3084;11;5486
245675/3084;11;5489
245675/3084;11;5485
245675/3084;11;5487
245675/3084;11;5490
245967/4609;12;5964
245967/4609;12;5962
245967/4609;12;5968
245967/4609;12;5961
245967/4609;12;5963
245967/4609;12;5966
245967/4609;12;5969
245967/4609;12;5965
245967/4609;12;5967
245967/4609;12;5970
246168/2985;4;1774
246168/2985;4;1772
246168/2985;4;1778
246168/2985;4;1771
246168/2985;4;1773
246168/2985;4;1776
246168/2985;4;1779
246168/2985;4;1775
246168/2985;4;1777
246168/2985;4;1780
246321/4510;17;8234
246321/4510;17;8232
246321/4510;17;8238
246321/4510;17;8231
246321/4510;17;8233
246321/4510;17;8236
246321/4510;17;8239
246321/4510;17;8235
246321/4510;17;8237
246321/4510;17;8240
246333/1813;9;4344
246333/1813;9;4342
246333/1813;9;4348
246333/1813;9;4341
246333/1813;9;4343
246333/1813;9;4346
246333/1813;9;4349
246333/1813;9;4345
246333/1813;9;4347
246333/1813;9;4350
246433/2054;14;6734
246433/2054;14;6732
246433/2054;14;6738
246433/2054;14;6731
246433/2054;14;6733
246433/2054;14;6736
246433/2054;14;6739
246433/2054;14;6735
246433/2054;14;6737
246433/2054;14;6740
246993/8145;10;4704
246993/8145;10;4702
246993/8145;10;4708
246993/8145;10;4701
246993/8145;10;4703
246993/8145;10;4706
246993/8145;10;4709
246993/8145;10;4705
246993/8145;10;4707
246993/8145;10;4710
247188/6728;11;5154
247188/6728;11;5152
247188/6728;11;5158
247188/6728;11;5151
247188/6728;11;5153
247188/6728;11;5156
247188/6728;11;5159
247188/6728;11;5155
247188/6728;11;5157
247188/6728;11;5160
247766/7803;9;4284
247766/7803;9;4282
247766/7803;9;4288
247766/7803;9;4281
247766/7803;9;4283
247766/7803;9;4286
247766/7803;9;4289
247766/7803;9;4285
247766/7803;9;4287
247766/7803;9;4290
247939/4088;16;7954
247939/4088;16;7952
247939/4088;16;7958
247939/4088;16;7951
247939/4088;16;7953
247939/4088;16;7956
247939/4088;16;7959
247939/4088;16;7955
247939/4088;16;7957
247939/4088;16;7960
249828/3582;15;7164
249828/3582;15;7162
249828/3582;15;7168
249828/3582;15;7161
249828/3582;15;7163
249828/3582;15;7166
249828/3582;15;7169
249828/3582;15;7165
249828/3582;15;7167
249828/3582;15;7170
251203/2003;14;6514
251203/2003;14;6512
251203/2003;14;6518
251203/2003;14;6511
251203/2003;14;6513
251203/2003;14;6516
251203/2003;14;6519
251203/2003;14;6515
251203/2003;14;6517
251203/2003;14;6520
253352/3851;2;124
253352/3851;2;122
253352/3851;2;128
253352/3851;2;121
253352/3851;2;123
253352/3851;2;126
253352/3851;2;129
253352/3851;2;125
253352/3851;2;127
253352/3851;2;130
254142/7309;7;3204
254142/7309;7;3202
254142/7309;7;3208
254142/7309;7;3201
254142/7309;7;3203
254142/7309;7;3206
254142/7309;7;3209
254142/7309;7;3205
254142/7309;7;3207
254142/7309;7;3210
255531/8823;17;8084
255531/8823;17;8082
255531/8823;17;8088
255531/8823;17;8081
255531/8823;17;8083
255531/8823;17;8086
255531/8823;17;8089
255531/8823;17;8085
255531/8823;17;8087
255531/8823;17;8090
257617/9429;10;4704
257617/9429;10;4702
257617/9429;10;4708
257617/9429;10;4701
257617/9429;10;4703
257617/9429;10;4706
257617/9429;10;4709
257617/9429;10;4705
257617/9429;10;4707
257617/9429;10;4710
260290/2121;20;9714
260290/2121;20;9712
260290/2121;20;9718
260290/2121;20;9711
260290/2121;20;9713
260290/2121;20;9716
260290/2121;20;9719
260290/2121;20;9715
260290/2121;20;9717
260290/2121;20;9720
260715/4596;8;3604
260715/4596;8;3602
260715/4596;8;3608
260715/4596;8;3601
260715/4596;8;3603
260715/4596;8;3606
260715/4596;8;3609
260715/4596;8;3605
