312010/2376;Patricia Lassak;10.07.1976 11:28:24;3731;8
312398/1586;Juraj Zavodancik;23.10.1957 20:57:24;511;2
312662/5127;Jakub Kocur;01.02.1973 0:49:24;215;2
313064/6824;Marek Priemerny;03.12.1932 1:38:24;5550;12
313474/6754;Marek Mastny;24.07.1998 4:35:24;2213;5
313904/5158;Zuzana Jurovcik;12.07.1953 0:57:24;2471;5
314195/8757;Marek Jurovcik;10.11.1933 4:24:24;2015;5
314576/7041;Zuzana Hruby;22.05.1959 7:07:24;2063;5
314756/9400;Juraj Vysoky;29.03.1959 22:46:24;7319;15
314951/6729;Peter Liska;21.07.1989 15:59:24;2134;5
315157/5700;Gabriela Liska;19.07.1999 13:49:24;2258;5
315455/8070;Petra Prokop;20.01.2013 13:44:24
315823/1236;Zuzana Kocur;19.05.1923 12:29:24
316172/4462;Sylvia Vysoky;14.01.2016 16:55:24;1203;3
316467/4004;Radoslav Iglar;06.05.1958 23:04:24;3412;7
316780/9602;Petra Prokop;25.02.1937 0:55:24;7112;15
316885/4940;Rastislav Mastny;28.01.1997 16:54:24;5779;12
316971/6768;Mia Stevuliak;28.02.1934 20:18:24;2858;6
317197/7902;Jakub Florek;29.08.1941 19:55:24;6465;13
317296/9865;Vladimira Iglar;10.04.1988 9:04:24;2641;6
317455/5045;Darina Fico;13.03.1963 1:52:24;5806;12
317668/7533;Peter Stevuliak;18.10.1970 19:35:24;5124;11
317778/7713;Darina Jurovcik;22.02.2010 22:20:24;253;2
318025/2229;Radoslav Fico;16.03.1943 8:16:24;4165;9
318221/8392;Anton Jurovcik;21.05.1967 20:06:24
318392/3885;Lukas Iglar;15.08.2014 17:14:24;3653;8
318571/9653;Nikola Zavodancik;08.09.1935 12:48:24;421;2
318624/1197;Anton Lassak;09.01.1998 23:17:24;3491;7
318685/6201;Natalia Vojtassak;15.07.1956 11:45:24;1116;3
318700/6850;Gabriela Zavodancik;04.09.2002 4:36:24;5971;12
318801/7751;Jakub Vojtassak;02.04.1933 0:39:24;3422;7
318857/3817;Radoslav Prokop;20.04.1971 5:40:24
319059/3886;Radoslav Siroky;12.01.2003 4:56:24;6725;14
319357/5905;Juraj Prokop;01.09.1959 10:10:24;8526;18
319627/6619;Vladimira Vojtassak;18.09.1967 0:17:24;3355;7
319685/3420;Juraj Liska;26.03.2018 15:27:24;1053;3
319804/3194;Marek Vysoky;26.10.1970 10:01:24;5131;11
320105/8257;Juraj Vojtassak;22.09.1994 7:56:24;1014;3
320255/4206;Michal Fico;25.01.1926 9:55:24;1471;3
320390/9386;Sylvia Mastny;17.01.2013 7:19:24;2697;6
320547/6976;Juraj Mastny;25.05.1925 23:16:24;4199;9
320688/2341;Michal Florek;09.10.1928 9:06:24;4488;9
320869/1880;Andrej Tenky;16.09.1953 7:23:24;1227;3
321130/6521;Petra Zavodancik;02.07.1985 6:06:24;3876;8
321401/5431;Gabriela Kiska;19.09.1979 0:05:24;2081;5
321496/2769;Natalia Zavodancik;15.05.1947 22:17:24;1229;3
321618/8790;Peter Hruby;30.07.1975 8:04:24;8945;18
321791/6802;Vladimira Mastny;13.09.1994 3:25:24;3055;7
321860/9949;Rastislav Novak;27.01.1994 11:00:24;4956;10
322011/7645;Nikola Nizky;17.09.1961 9:21:24;6113;13
322067/6037;Vladimira Prokop;30.09.1967 20:20:24;8661;18
322130/5530;Darina Vojtassak;23.02.1960 20:35:24;4404;9
322170/2295;Patricia Tenky;30.04.1987 2:46:24;3891;8
322175/1139;Natalia Danko;02.11.1930 5:28:24;1333;3
322336/8655;Zaneta Mastny;18.12.1935 6:38:24;8063;17
322430/5752;Patricia Zavodancik;25.09.1962 2:41:24;3014;7
322602/4691;Darina Kiska;29.07.1928 12:21:24;871;2
322797/4306;Zaneta Jurovcik;03.06.1980 0:41:24;1965;4
322903/1099;Lukas Danko;12.04.1933 16:27:24;6194;13
323159/8634;Zoltan Nizky;23.09.1981 0:35:24;7142;15
323346/3072;Zuzana Priemerny;10.06.1955 14:30:24
323462/6342;Zoltan Novak;27.12.1945 15:44:24;6084;13
323514/8378;Radoslav Nizky;16.09.1991 6:00:24;8771;18
323589/4823;Peter Jurovcik;07.08.1940 17:48:24;2991;6
323606/3515;Gabriela Jurovcik;12.03.1995 18:26:24;9056;19
323654/2300;Michaela Kocur;05.06.1985 20:28:24;8501;18
323720/6831;Anton Mastny;09.02.2005 22:58:24
323749/8076;Lukas Mastny;14.09.1957 0:16:24;3177;7
323821/5264;Anton Lassak;02.12.1975 11:15:24;2054;5
323922/9508;Anton Priemerny;04.10.1956 8:18:24;6622;14
324035/6770;Michaela Kiska;26.03.2006 15:07:24;2054;5
324057/2881;Zoltan Vysoky;26.06.1992 3:58:24;9518;20
324127/8650;Zaneta Nizky;22.09.1959 2:21:24;4744;10
324182/6971;Andrej Kiska;27.07.1986 3:36:24
324259/2019;Natalia Iglar;07.10.1991 17:41:24;2862;6
324313/3216;Juraj Vojtassak;17.09.1941 10:20:24;2821;6
324364/4242;Anton Nizky;13.07.1942 16:51:24;4696;10
324449/2735;Lukas Kiska;12.02.1948 8:02:24;2803;6
324511/6148;Rastislav Iglar;08.06.2010 2:56:24;3993;8
324566/3131;Radoslav Lassak;11.03.1991 19:37:24;1825;4
324604/7940;Michaela Kocur;24.04.1995 8:35:24
324661/2857;Gabriela Danko;02.12.2000 14:32:24;3092;7
324745/3423;Lukas Florek;06.08.2017 4:13:24
324839/9936;Jakub Fico;26.02.1937 5:37:24;178;2
325097/7920;Nikola Vojtassak;04.01.1981 2:08:24;3466;7
325236/8203;Andrej Kocur;19.12.2003 1:00:24;7411;15
325487/2227;Nikola Lassak;10.10.1957 10:56:24;6421;13
325596/5383;Nikola Tenky;22.12.1932 12:48:24;2807;6
325780/4224;Natalia Tenky;16.10.1951 19:07:24;859;2
325905/4803;Patricia Florek;04.12.1994 12:47:24;7269;15
326038/4711;Nikola Novak;19.01.1949 1:24:24
326123/9482;Gabriela Lassak;19.12.1922 8:49:24;3701;8
326263/9969;Nikola Vojtassak;11.11.1957 0:55:24;902;2
326383/4069;Michaela Fico;27.09.1972 15:19:24;2572;6
326488/1337;Rastislav Siroky;19.08.2011 1:47:24;5986;12
326615/5064;Zuzana Novak;10.07.1932 10:00:24;4265;9
326779/7220;Andrej Jurovcik;01.10.2014 10:38:24;3153;7
326849/9841;Radoslav Mastny;12.04.1932 0:10:24;7843;16
326914/6746;Zaneta Priemerny;19.03.1988 10:54:24;5553;12
327030/4725;Andrej Florek;30.07.1995 21:11:24;2541;6
327103/3003;Andrej Novak;20.07.1992 15:44:24;5801;12
327160/2732;Rastislav Danko;24.10.2011 4:36:24;8852;18
327202/5680;Patricia Lassak;12.10.1942 15:27:24;3786;8
327297/1785;Nikola Iglar;28.12.1922 23:46:24;9781;20
327348/9287;Michaela Hruby;29.12.1956 2:45:24;9501;20
327429/5916;Sylvia Fico;19.09.1961 22:50:24;4577;10
327584/1915;Michal Nizky;07.04.1944 5:09:24
327668/2774;Gabriela Nizky;20.11.1946 6:07:24;9674;20
327714/4887;Radoslav Novak;16.11.1931 15:56:24;2180;5
327798/8022;Andrej Vojtassak;29.10.1961 6:42:24;535;2
327895/9285;Radoslav Kiska;08.12.1994 9:25:24
327960/4416;Darina Kocur;12.02.1953 22:21:24;3211;7
328135/4648;Radoslav Stevuliak;16.03.2012 11:41:24;5697;12
328207/7364;Radoslav Tenky;18.04.1936 4:46:24;6534;14
328458/5429;Anton Jurovcik;19.12.1997 0:52:24
328518/1705;Petra Lassak;26.03.2016 4:54:24;4697;10
328669/4124;Andrej Mastny;15.07.1948 18:54:24;8592;18
328755/6468;Anton Tenky;01.06.1991 20:27:24;2842;6
328883/5144;Radoslav Nizky;21.09.1956 8:54:24;6404;13
329002/2123;Nikola Jurovcik;05.05.2007 1:02:24;6102;13
329065/7259;Michaela Stevuliak;13.05.1931 12:51:24;853;2
329143/4219;Anton Zavodancik;22.11.1966 11:07:24;4469;9
329244/7196;Petra Zavodancik;26.05.2012 5:54:24;2606;6
329309/7218;Zuzana Zavodancik;01.04.1933 19:12:24;2661;6
329408/2287;Nikola Siroky;25.11.2016 0:15:24;7782;16
329451/1943;Rastislav Florek;22.03.1977 20:56:24;4364;9
329508/3082;Rastislav Fico;09.04.1982 19:50:24;6744;14
329589/6925;Zaneta Prokop;27.08.2001 13:48:24;6684;14
329863/8655;Mia Jurovcik;12.04.1984 10:37:24;4281;9
330004/8001;Nikola Zavodancik;11.01.1928 21:56:24;4331;9
330162/8761;Andrej Jurovcik;23.10.2002 22:22:24;2032;5
330551/8245;Marek Stevuliak;23.10.1942 12:51:24;2408;5
330662/5910;Gabriela Danko;10.05.1946 22:10:24;5293;11
330709/1526;Mia Kocur;05.12.1977 0:30:24;4922;10
330779/5896;Natalia Priemerny;02.10.1963 13:34:24;9632;20
330964/3713;Vladimira Kiska;01.07.1958 12:45:24;7351;15
331082/9456;Patricia Kocur;14.07.1986 3:28:24;5821;12
331169/6650;Jakub Nizky;18.09.1921 3:06:24;2381;5
331197/1105;Zuzana Nizky;03.03.2015 2:31:24
331370/5287;Radoslav Vysoky;03.05.1923 15:03:24;3203;7
331513/5796;Darina Mastny;28.02.2000 17:57:24;3374;7
331672/8727;Radoslav Iglar;31.01.2013 6:49:24;702;2
331717/2883;Andrej Priemerny;29.04.1969 0:58:24;299;2
331802/6942;Petra Fico;01.08.2010 5:26:24;7202;15
331994/4331;Michaela Zavodancik;25.10.1952 2:05:24;1054;3
332069/8048;Jakub Siroky;01.12.1930 13:54:24
332223/5547;Natalia Hruby;09.03.2018 4:47:24;1661;4
332341/8808;Andrej Tenky;08.05.1924 6:37:24;4133;9
332533/6282;Patricia Liska;03.03.1990 2:11:24
332803/7330;Patricia Fico;05.11.1919 4:33:24;5814;12
333282/7209;Patricia Danko;13.08.1963 16:47:24;4101;9
333481/3902;Juraj Danko;29.07.1980 5:24:24;4611;10
333663/2802;Radoslav Hruby;07.11.2000 21:42:24;7563;16
333879/7654;Radoslav Jurovcik;11.10.1959 1:57:24;1402;3
334082/8434;Zaneta Vojtassak;28.07.1947 19:27:24;736;2
334466/5270;Rastislav Fico;18.11.1974 0:03:24;5467;11
334540/9151;Michal Fico;09.12.1924 5:45:24;3273;7
334673/5309;Anton Vysoky;18.05.1921 1:43:24;6971;14
335032/4486;Sylvia Vysoky;14.07.1978 1:45:24;5711;12
335178/5642;Lukas Siroky;26.11.1961 2:14:24;5571;12
335412/8398;Marek Fico;27.10.2014 10:41:24;4483;9
335486/7601;Darina Vojtassak;19.06.1995 17:16:24;252;2
335806/3440;Zoltan Jurovcik;11.12.1989 22:48:24;1891;4
335929/9754;Michal Mastny;23.05.1945 8:13:24;6451;13
336288/9184;Patricia Jurovcik;14.04.1920 0:26:24;1951;4
336956/6018;Natalia Zavodancik;02.07.1989 3:50:24;5408;11
337094/8380;Michal Fico;28.10.1963 13:31:24;1768;4
337250/2964;Zoltan Mastny;21.12.1982 20:25:24;2703;6
337497/6988;Radoslav Tenky;18.02.2004 20:43:24;1242;3
337699/8736;Natalia Fico;25.01.1978 3:16:24;3494;7
337863/7148;Vladimira Priemerny;14.01.1932 22:25:24;5951;12
337982/7344;Peter Kocur;25.12.1969 22:22:24;2981;6
338391/4189;Mia Liska;29.09.2017 4:13:24;8242;17
338450/4923;Darina Florek;22.01.1944 16:16:24;2445;5
338606/7797;Peter Novak;30.10.1991 20:22:24;2433;5
338679/1935;Michaela Kiska;26.01.1952 4:46:24;1822;4
338812/3211;Michaela Fico;17.09.2000 2:35:24;3415;7
338959/8208;Natalia Mastny;29.08.2003 8:15:24;1392;3
339064/8504;Peter Mastny;09.02.1953 19:14:24;2974;6
339222/6810;Marek Vysoky;15.04.1950 14:32:24;1288;3
339336/3281;Zaneta Vysoky;10.09.1978 22:24:24;4371;9
339475/7174;Andrej Siroky;18.12.1981 17:43:24;5689;12
339740/8518;Darina Priemerny;09.03.1961 3:57:24;6287;13
339912/2587;Mia Nizky;05.09.1988 8:12:24;4862;10
339965/5261;Vladimira Siroky;19.01.2010 6:37:24;8807;18
340100/9486;Michal Kocur;20.10.1954 16:53:24;803;2
340224/4744;Peter Vojtassak;31.01.1988 14:02:24;1311;3
340261/9834;Darina Prokop;12.06.1998 7:43:24;8605;18
340407/1027;Natalia Kiska;28.07.1991 2:14:24;9321;19
340500/7081;Sylvia Tenky;10.10.1932 19:23:24;1171;3
340633/7395;Mia Liska;01.05.1932 7:05:24;4121;9
340663/1835;Zuzana Kocur;12.03.1989 10:49:24;2125;5
340850/3791;Zaneta Hruby;18.02.1956 23:41:24;2081;5
341101/4587;Juraj Mastny;20.02.1952 19:58:24;2521;6
341373/5406;Zaneta Prokop;19.12.2001 11:28:24;3501;8
341525/4084;Andrej Nizky;01.07.1998 15:23:24;5464;11
341727/3364;Jakub Liska;20.12.1968 3:50:24;3422;7
341770/5292;Andrej Fico;30.05.1948 5:41:24;7374;15
341942/3416;Michaela Kocur;26.12.1978 1:39:24;7605;16
342046/2875;Anton Mastny;23.07.1937 22:47:24;7391;15
342145/9639;Mia Vysoky;11.03.1972 16:56:24;2038;5
342352/3380;Patricia Priemerny;14.02.1951 18:54:24;6834;14
342541/4210;Michal Hruby;12.05.1928 11:50:24;7911;16
342704/2576;Andrej Hruby;31.03.2009 7:30:24;6122;13
342798/6411;Darina Mastny;30.08.1939 19:36:24;3432;7
342914/5363;Zuzana Priemerny;05.01.1924 16:28:24;2776;6
343201/8072;Patricia Stevuliak;13.12.1963 20:18:24;7281;15
343487/1692;Sylvia Nizky;05.06.2015 20:14:24;2783;6
343639/8460;Rastislav Florek;29.03.1932 0:53:24;4261;9
344158/5541;Andrej Kiska;17.01.1985 2:13:24
344351/7281;Jakub Mastny;09.06.2010 0:49:24;3682;8
344477/3183;Zoltan Siroky;07.04.1939 0:39:24;9011;19
344669/2683;Zuzana Lassak;07.07.1921 4:48:24;3668;8
344854/3456;Mia Kiska;04.01.2018 20:39:24;2766;6
345063/3717;Jakub Florek;27.10.1972 0:00:24;1901;4
345372/8694;Darina Priemerny;06.02.1993 4:59:24;1331;3
345581/9322;Zoltan Zavodancik;27.09.1996 22:35:24;5599;12
345813/1732;Andrej Stevuliak;13.02.1954 18:44:24;2016;5
345972/2905;Nikola Kocur;23.07.1936 18:49:24;5001;11
346232/8067;Lukas Stevuliak;21.07.2000 5:39:24;1153;3
346520/3750;Sylvia Kiska;07.12.1946 4:07:24
346860/4145;Anton Florek;16.01.1999 20:33:24;5510;12
347076/6643;Michal Novak;28.04.1931 20:16:24
347172/9471;Gabriela Fico;28.05.1998 9:23:24
347374/9580;Zoltan Tenky;05.01.2003 6:05:24;4164;9
347554/7692;Marek Fico;10.05.1943 16:30:24;8032;17
347764/4009;Darina Danko;25.04.1977 2:42:24;2302;5
347909/7316;Zoltan Novak;10.08.1944 15:46:24;3246;7
348001/2564;Darina Fico;28.08.1932 11:22:24;1149;3
348140/3960;Andrej Kiska;29.04.1955 11:58:24;2909;6
348362/1792;Darina Liska;01.09.1922 7:02:24;4822;10
348537/1181;Gabriela Siroky;01.01.1964 2:06:24;4940;10
348642/4405;Lukas Danko;01.07.1949 12:48:24;5355;11
348802/4804;Rastislav Siroky;11.04.1979 22:02:24;1795;4
348828/8113;Marek Lassak;14.09.1936 20:56:24;6467;13
348952/4967;Vladimira Tenky;18.03.2010 15:29:24;6442;13
349085/9114;Andrej Vojtassak;18.09.1948 8:59:24;4311;9
349369/1397;Petra Kocur;25.09.1977 14:53:24;6105;13
349635/4730;Peter Tenky;09.05.1924 22:47:24;8071;17
349700/4763;Marek Danko;28.06.1989 0:57:24
349956/6146;Zaneta Novak;02.08.1979 12:31:24;4285;9
350145/8963;Radoslav Kocur;01.05.1953 23:58:24;5950;12
350355/7397;Michaela Prokop;30.05.1925 18:40:24;6324;13
350512/7447;Michaela Danko;29.12.2016 2:28:24;4942;10
350652/2524;Anton Tenky;01.10.2013 10:29:24;5662;12
350850/9694;Zoltan Liska;17.07.1942 16:31:24;2335;5
350984/2348;Michaela Danko;16.08.1940 11:28:24;1271;3
351227/2374;Patricia Nizky;05.02.1935 21:53:24;2502;6
351399/5028;Jakub Novak;03.03.2011 18:44:24
351459/2970;Patricia Iglar;15.10.1932 13:47:24;2582;6
351490/2771;Natalia Novak;05.10.1976 10:21:24;4705;10
351526/5494;Patricia Jurovcik;06.10.1940 3:50:24;7163;15
351628/5691;Petra Liska;26.02.1963 8:55:24;3760;8
351730/5402;Peter Iglar;06.12.1988 12:11:24;6691;14
352090/6339;Gabriela Stevuliak;19.04.2013 22:43:24;8792;18
352395/7546;Michal Kiska;07.04.1953 15:05:24;7481;15
352550/4630;Petra Florek;05.10.1930 10:57:24;2187;5
352683/7271;Vladimira Lassak;15.03.1929 7:58:24;4321;9
352808/7980;Lukas Liska;26.10.1949 12:13:24;752;2
353062/8226;Marek Kocur;02.05.1935 4:17:24;3118;7
353206/4162;Natalia Fico;07.08.1958 8:54:24;7891;16
353270/1747;Andrej Iglar;16.11.1973 7:10:24;5492;11
353274/8448;Marek Zavodancik;13.12.1938 14:41:24
353296/4277;Patricia Mastny;26.06.1979 19:28:24;5201;11
353466/4165;Petra Zavodancik;24.04.1980 12:37:24
353659/7647;Jakub Siroky;26.10.1990 19:36:24;4806;10
353694/3714;Lukas Priemerny;11.10.1962 5:36:24;3042;7
353821/3423;Jakub Kiska;18.11.1949 16:32:24;8461;17
354013/2643;Nikola Kocur;10.06.1997 11:39:24
354115/9680;Michal Lassak;23.12.1956 13:44:24;2384;5
354190/7283;Andrej Vysoky;20.01.1925 21:22:24;3215;7
354251/2224;Andrej Vojtassak;12.02.1950 16:38:24
354447/5619;Anton Priemerny;30.08.1963 19:44:24;2419;5
354568/9472;Radoslav Zavodancik;27.01.1958 3:28:24;5571;12
354767/4223;Radoslav Kiska;02.02.1921 20:05:24;7631;16
354901/4270;Zuzana Iglar;15.12.1937 19:10:24;7141;15
354949/9510;Anton Nizky;11.05.1997 5:29:24;7115;15
355300/4742;Nikola Hruby;21.06.2006 22:59:24;5142;11
355665/4255;Vladimira Mastny;20.05.2006 18:26:24;1470;3
355870/1849;Lukas Kiska;07.10.1977 12:50:24;1411;3
356085/2531;Lukas Stevuliak;09.07.1924 19:48:24;5387;11
356302/8307;Juraj Novak;21.12.2003 15:42:24;5282;11
356432/1307;Mia Lassak;02.09.2007 6:39:24
356680/4216;Rastislav Vojtassak;11.12.1921 21:18:24;5005;11
356925/4101;Zaneta Siroky;27.06.1976 15:42:24;4701;10
357087/6269;Andrej Priemerny;23.01.1969 16:41:24;1412;3
357310/7529;Zoltan Jurovcik;03.05.1972 8:11:24;6845;14
357462/8068;Juraj Priemerny;31.08.1953 16:11:24;1951;4
357761/4856;Michal Mastny;12.06.1971 22:07:24;2504;6
358021/8951;Lukas Vojtassak;30.04.1980 8:12:24;3707;8
358191/6026;Radoslav Novak;28.12.2007 2:12:24;7893;16
358341/5221;Jakub Siroky;28.08.2016 5:42:24;363;2
358773/4579;Lukas Fico;09.02.1954 0:16:24;5573;12
358947/7972;Zuzana Novak;18.03.1983 22:36:24
359129/9597;Petra Liska;21.04.2010 21:59:24;6542;14
359302/7660;Gabriela Kiska;11.06.2011 10:01:24;4244;9
359496/4953;Zoltan Kocur;07.03.2011 21:48:24;6024;13
359755/7483;Nikola Zavodancik;01.02.1957 23:01:24;2106;5
360136/1991;Andrej Lassak;17.01.1993 17:19:24;4453;9
360359/2394;Natalia Vysoky;05.03.1925 21:00:24
360489/1324;Sylvia Nizky;19.02.1924 18:46:24;2532;6
360585/3527;Juraj Kocur;14.09.1975 2:58:24;6181;13
360743/2522;Radoslav Stevuliak;02.03.1992 5:03:24;611;2
360887/4565;Rastislav Zavodancik;15.11.1924 22:03:24;5832;12
361002/6690;Peter Stevuliak;28.08.1968 5:16:24;4033;9
361009/6708;Radoslav Lassak;29.08.1926 21:20:24;6141;13
361192/4315;Vladimira Kiska;06.10.2008 6:02:24;1369;3
361224/8009;Andrej Zavodancik;08.11.2013 11:46:24;7435;15
361279/9665;Sylvia Jurovcik;07.09.1929 15:06:24;8995;18
361326/5013;Darina Mastny;11.07.2001 18:15:24
361453/1720;Patricia Priemerny;06.03.1992 11:15:24;7883;16
361718/7369;Zoltan Mastny;12.01.1974 19:30:24;3045;7
361914/8269;Andrej Stevuliak;29.08.1999 1:08:24
361985/5749;Sylvia Vojtassak;03.11.2002 17:54:24;2945;6
362139/9329;Anton Kiska;13.01.1925 6:52:24
362267/5648;Peter Vysoky;24.11.1919 23:00:24;9969;20
362353/2219;Michal Novak;13.04.2014 10:40:24;7059;15
362383/6858;Michaela Iglar;11.12.1941 8:02:24;6291;13
362407/5124;Patricia Danko;27.08.1935 7:23:24;5754;12
362431/2682;Peter Tenky;09.03.1980 10:04:24;7892;16
362605/6429;Michal Lassak;01.05.1983 7:18:24;1211;3
362995/4519;Anton Vysoky;05.11.1965 2:35:24;7122;15
363106/6433;Patricia Mastny;15.08.1926 14:23:24;4461;9
363305/3474;Juraj Jurovcik;15.01.1951 13:58:24
363577/7419;Radoslav Vojtassak;09.10.1955 0:51:24;7365;15
363637/6270;Petra Nizky;11.11.1980 7:31:24;1443;3
363700/7928;Andrej Mastny;11.09.1942 12:40:24
363833/6780;Mia Danko;30.03.1938 1:49:24;5459;11
363881/8164;Michal Prokop;30.07.1973 0:08:24;3672;8
364021/7996;Andrej Liska;12.09.1973 13:05:24;2252;5
364073/3784;Juraj Novak;07.11.1930 18:39:24;4223;9
364089/2219;Juraj Kiska;07.02.1941 19:40:24;5935;12
364365/8961;Jakub Lassak;09.03.1955 13:08:24;1904;4
364737/7995;Michaela Iglar;26.08.2012 0:54:24
364974/9736;Darina Siroky;13.01.1964 23:24:24;4642;10
365167/5687;Nikola Hruby;21.09.1979 2:42:24
365234/7876;Jakub Florek;18.08.2006 7:16:24
365336/7765;Michal Novak;18.10.1941 10:27:24;6615;14
365447/5876;Zuzana Vojtassak;30.10.1983 13:07:24
365761/7751;Zoltan Iglar;20.04.1932 3:33:24;5782;12
365894/9020;Juraj Tenky;02.11.1956 14:33:24;6226;13
366072/6119;Rastislav Kiska;17.04.1933 16:42:24;6285;13
366130/5233;Peter Kiska;07.01.1986 11:38:24;162;2
366464/6384;Natalia Fico;18.09.1963 18:02:24
366678/4981;Zoltan Vysoky;25.09.1925 21:33:24;5607;12
366942/4549;Radoslav Florek;21.08.1919 5:42:24;6515;14
367032/6883;Nikola Zavodancik;07.07.1988 15:40:24;1021;3
367293/5420;Jakub Prokop;27.11.1955 19:49:24;2434;5
367420/4721;Peter Mastny;30.10.1932 21:29:24;4864;10
367652/7173;Natalia Zavodancik;26.01.2006 22:53:24;1471;3
367849/2544;Andrej Iglar;10.09.1983 15:11:24;1073;3
368232/9764;Mia Zavodancik;13.03.1978 2:04:24;1300;3
368382/3260;Andrej Vysoky;02.03.1950 10:40:24;4751;10
368480/5644;Radoslav Stevuliak;02.11.2008 21:25:24;2720;6
368541/7440;Andrej Mastny;27.10.1947 8:29:24;2086;5
368709/6559;Zaneta Liska;26.12.1923 9:06:24;3421;7
368921/2885;Radoslav Liska;07.07.2007 3:36:24;1733;4
369111/2226;Nikola Vysoky;01.01.1994 20:13:24
369474/6075;Michal Kiska;25.05.2009 2:19:24;8044;17
369643/1801;Nikola Prokop;30.05.1955 6:53:24;394;2
369825/1425;Vladimira Stevuliak;20.03.1954 6:56:24;1763;4
370068/2833;Anton Mastny;09.07.1954 17:53:24;2543;6
370181/9534;Jakub Priemerny;17.09.1956 15:40:24;2805;6
370446/9905;Marek Nizky;29.08.2000 3:52:24;2413;5
370687/9721;Radoslav Prokop;28.05.1934 0:55:24;5801;12
371067/8893;Michaela Danko;25.06.1939 22:51:24;8243;17
371277/8270;Darina Stevuliak;21.05.2018 2:14:24;1666;4
371823/4688;Jakub Florek;19.12.2005 22:30:24;1379;3
371955/4622;Petra Kocur;15.11.1985 9:37:24;6489;13
372085/6133;Marek Stevuliak;05.09.1965 4:14:24;3748;8
372502/6920;Rastislav Prokop;15.08.2014 4:06:24
372736/4865;Michal Hruby;02.01.1994 14:44:24;3433;7
372780/2713;Marek Fico;05.02.1986 6:45:24;1905;4
372830/7047;Vladimira Novak;07.06.1954 21:19:24;5186;11
373025/6488;Juraj Mastny;19.07.1928 17:24:24;2247;5
373193/7876;Sylvia Vysoky;05.11.1965 22:11:24;8081;17
373430/6197;Zaneta Jurovcik;14.02.1988 2:48:24;611;2
373678/2875;Radoslav Lassak;02.09.1977 15:51:24
373844/6975;Andrej Novak;12.10.1956 20:14:24;2444;5
373964/5198;Zoltan Liska;30.08.1973 4:59:24;9702;20
374022/4201;Petra Stevuliak;30.11.1959 15:36:24;5355;11
374241/9139;Darina Novak;24.03.1996 6:04:24;5461;11
374301/7061;Darina Siroky;21.09.1959 13:15:24
374488/1312;Lukas Siroky;12.11.1939 2:37:24;1656;4
374806/5429;Zaneta Kiska;04.10.1986 21:25:24;2502;6
374913/8086;Jakub Priemerny;27.06.1922 17:49:24;6315;13
375315/4897;Andrej Novak;18.08.1985 19:36:24;622;2
375737/2405;Michaela Hruby;16.03.1983 11:15:24;1015;3
375918/5927;Darina Danko;13.12.1932 1:20:24;3303;7
376229/7953;Anton Siroky;17.03.1952 14:43:24;4893;10
376511/7232;Sylvia Hruby;29.07.1952 7:24:24;4918;10
376834/9174;Zuzana Novak;10.07.2012 15:11:24;7833;16
377277/6704;Zaneta Lassak;16.11.1986 15:31:24;3211;7
377568/6695;Rastislav Prokop;16.09.2012 22:03:24;492;2
377806/5278;Gabriela Stevuliak;27.09.1957 15:38:24;6136;13
378183/9799;Zaneta Hruby;16.09.1985 4:34:24
378424/6935;Vladimira Mastny;08.04.1955 9:25:24;4472;9
378995/9703;Juraj Prokop;31.03.1958 2:17:24;2832;6
379397/4540;Peter Mastny;12.11.1930 20:02:24;723;2
379637/8015;Andrej Jurovcik;11.04.1978 17:19:24;5874;12
379761/5619;Andrej Novak;29.01.1963 2:21:24;851;2
379938/3037;Patricia Mastny;13.05.1956 20:08:24;6032;13
380132/4311;Nikola Iglar;20.09.1965 19:26:24;1794;4
380203/1824;Petra Liska;08.10.1933 22:30:24;4251;9
380300/3356;Mia Lassak;22.08.1919 11:25:24
380387/4945;Andrej Danko;27.04.2012 15:43:24;7567;16
380546/2772;Petra Liska;26.02.1940 7:37:24;3493;7
380728/8187;Natalia Fico;30.05.1968 7:08:24;7756;16
380804/3547;Petra Vysoky;11.08.1963 18:39:24;3749;8
380937/9367;Nikola Kocur;22.03.1982 4:35:24;9913;20
381082/8147;Andrej Lassak;11.04.1940 19:59:24
381230/2417;Zoltan Siroky;20.04.1972 5:24:24
381303/1614;Lukas Vojtassak;17.09.1920 22:31:24;6145;13
381393/8998;Peter Siroky;12.11.1981 4:53:24;8449;17
381446/7706;Lukas Jurovcik;01.05.1932 23:17:24;2398;5
381569/3159;Andrej Hruby;14.04.1997 3:43:24;5022;11
381728/8345;Peter Danko;12.09.2009 5:18:24;6455;13
381836/2824;Michal Zavodancik;09.11.1942 2:55:24;171;2
382025/8068;Zaneta Tenky;01.05.1984 22:10:24;7191;15
382127/9303;Marek Kocur;06.11.2005 0:31:24;3942;8
382254/3295;Vladimira Vojtassak;05.02.1966 3:19:24;2962;6
382424/6740;Jakub Jurovcik;07.06.1998 12:22:24;6914;14
382553/2870;Darina Stevuliak;22.09.1936 15:27:24;2772;6
382613/3924;Lukas Liska;10.08.1943 6:51:24
382678/1750;Jakub Kiska;03.03.2006 23:59:24;9775;20
382789/4238;Gabriela Stevuliak;21.10.2006 0:53:24;5701;12
382907/1435;Patricia Hruby;14.06.1927 19:32:24;6844;14
382968/8415;Vladimira Nizky;31.07.1958 9:38:24
